,Local,Magnitude,Tipo,Significancia,Profundidade,Latitude,Longitude,Timestamp,Year
14356,"25 km E of Akutan, Alaska",2.0,Terremoto,62,77.8,54.1079,-165.3829,2022-04-11 23:28:00.378,2022
14357,"63 km N of Hatillo, Puerto Rico",3.09,Terremoto,147,30.47,19.0586666666667,-66.8218333333333,2022-04-11 23:35:08.610,2022
14358,"13km WNW of Calipatria, CA",3.24,Terremoto,168,7.73,33.1728333,-115.6436667,2022-04-11 23:40:20.790,2022
14359,"23 km W of Sitka, Alaska",2.1,Terremoto,68,6.6,57.0729,-135.7095,2022-04-11 23:44:02.571,2022
14360,"90 km SSE of Nikolski, Alaska",3.1,Terremoto,148,10.0,52.2487,-168.1576,2022-04-12 00:24:25.836,2022
14361,"47 km E of Pedro Bay, Alaska",2.6,Terremoto,104,113.0,59.7933,-153.2618,2022-04-12 00:30:30.649,2022
14362,"13km S of Ferndale, CA",2.55,Terremoto,100,24.84,40.4623333,-124.2815,2022-04-12 00:54:16.370,2022
14363,"3 km SE of La Parguera, Puerto Rico",2.39,Terremoto,88,10.08,17.9513333333333,-67.0211666666667,2022-04-12 00:55:44.870,2022
14364,"near the east coast of Honshu, Japan",4.3,Terremoto,284,35.0,38.0176,142.1123,2022-04-12 01:10:17.980,2022
14365,"1 km N of Guayanilla, Puerto Rico",2.14,Terremoto,70,17.5,18.0316666666667,-66.7903333333333,2022-04-12 01:30:52.920,2022
14366,"51 km ENE of Wales, Alaska",2.3,Terremoto,81,12.1,65.8509,-167.1351,2022-04-12 01:59:07.755,2022
14367,"8km NW of The Geysers, CA",2.11,Terremoto,68,2.06,38.831,-122.8181667,2022-04-12 02:15:14.970,2022
14368,"55 km E of Pedro Bay, Alaska",2.1,Terremoto,68,103.2,59.7703,-153.1106,2022-04-12 02:23:16.251,2022
14369,"4 km SSE of P?hala, Hawaii",2.01999998,Terremoto,63,33.6399993896484,19.1686668395996,-155.466171264648,2022-04-12 02:25:34.570,2022
14370,"11 km ENE of P?hala, Hawaii",2.26,Terremoto,79,32.7999992370605,19.2530002593994,-155.383331298828,2022-04-12 02:34:37.860,2022
14371,"60 km S of Shungnak, Alaska",2.0,Terremoto,62,8.1,66.349,-157.3154,2022-04-12 02:39:01.845,2022
14372,south of the Fiji Islands,4.7,Terremoto,340,136.27,-23.725,-176.7983,2022-04-12 02:39:27.585,2022
14373,"10 km E of P?hala, Hawaii",2.0999999,Terremoto,68,33.7599983215332,19.2091674804688,-155.376831054688,2022-04-12 02:45:22.360,2022
14374,"6km NW of Walker, CA",2.24,Terremoto,77,4.39,38.545,-119.5348333,2022-04-12 02:48:25.160,2022
14375,"Unimak Island region, Alaska",2.5,Terremoto,96,35.0,53.9138,-163.7679,2022-04-12 02:53:11.072,2022
14376,"south of Sumbawa, Indonesia",4.2,Terremoto,271,10.0,-11.4773,117.81,2022-04-12 02:56:17.967,2022
14377,"8 km SW of Guánica, Puerto Rico",2.01,Terremoto,62,10.21,17.9051666666667,-66.9566666666667,2022-04-12 02:57:27.900,2022
14378,"226 km E of Levuka, Fiji",4.1,Terremoto,259,564.89,-17.7156,-178.581,2022-04-12 03:23:43.552,2022
14379,"6 km E of Pole Ojea, Puerto Rico",2.28,Terremoto,80,3.75,17.9775,-67.1205,2022-04-12 03:25:08.340,2022
14380,"9 km ENE of P?hala, Hawaii",2.27,Terremoto,79,31.2700004577637,19.2486667633057,-155.406005859375,2022-04-12 03:47:59.660,2022
14381,Mid-Indian Ridge,4.5,Terremoto,312,10.0,-25.5837,70.2134,2022-04-12 03:54:02.366,2022
14382,"34 km ESE of Yujing, Taiwan",4.0,Terremoto,246,10.0,22.9851,120.7653,2022-04-12 04:14:41.216,2022
14383,"77 km SE of Gorontalo, Indonesia",4.4,Terremoto,298,138.28,0.0789,123.5904,2022-04-12 04:55:28.085,2022
14384,"60 km S of Whites City, New Mexico",2.4,Terremoto,89,6.671435547,31.62643887,-104.3713354,2022-04-12 04:56:16.533,2022
14385,"3 km E of La Parguera, Puerto Rico",2.55,Terremoto,100,8.93,17.9743333333333,-67.009,2022-04-12 04:58:00.090,2022
14386,"19 km SSW of Potala Pastillo, Puerto Rico",2.68,Terremoto,110,12.34,17.8275,-66.5716666666667,2022-04-12 05:29:37.910,2022
14387,"3 km E of La Parguera, Puerto Rico",2.0,Terremoto,62,9.26,17.9693333333333,-67.0105,2022-04-12 05:38:06.070,2022
14388,South Sandwich Islands region,4.7,Terremoto,340,75.4,-59.7995,-26.7556,2022-04-12 05:41:20.656,2022
14389,"130 km N of Hihifo, Tonga",4.1,Terremoto,259,35.65,-14.7932,-174.0058,2022-04-12 05:50:55.704,2022
14390,"7 km SSE of Guánica, Puerto Rico",2.46,Terremoto,93,7.82,17.9148333333333,-66.8775,2022-04-12 05:53:13.470,2022
14391,"2 km S of Indios, Puerto Rico",2.15,Terremoto,71,10.82,17.9686666666667,-66.8223333333333,2022-04-12 06:09:43.370,2022
14392,"23 km W of Honoria, Peru",4.6,Terremoto,326,143.82,-8.7824,-74.9187,2022-04-12 06:28:59.075,2022
14393,"4 km E of P?hala, Hawaii",2.06999993,Terremoto,66,32.9500007629395,19.1951675415039,-155.436828613281,2022-04-12 07:24:42.290,2022
14394,"55 km NW of Toyah, Texas",2.0,Terremoto,62,6.697143555000001,31.61584431,-104.2574587,2022-04-12 07:28:21.485,2022
14395,"2 km SSE of P?hala, Hawaii",2.06,Terremoto,65,33.3499984741211,19.1806659698486,-155.468673706055,2022-04-12 07:31:41.080,2022
14396,"20 km W of Sitka, Alaska",2.2,Terremoto,74,7.5,57.062,-135.6714,2022-04-12 07:32:11.707,2022
14397,"7 km S of Leilani Estates, Hawaii",2.43,Terremoto,91,0.56,19.4018333333333,-154.931,2022-04-12 07:35:51.610,2022
14398,"70 km ENE of Pedro Bay, Alaska",2.8,Terremoto,121,106.3,60.0997,-153.0127,2022-04-12 07:59:16.539,2022
14399,"25 km WNW of Clam Gulch, Alaska",2.0,Terremoto,62,69.8,60.2883,-151.8457,2022-04-12 08:19:27.674,2022
14400,"62 km W of Karluk, Alaska",2.8,Terremoto,121,85.6,57.5629,-155.4999,2022-04-12 08:29:10.792,2022
14401,"181 km SW of Hihifo, Tonga",4.5,Terremoto,312,266.43,-17.1323,-174.9851,2022-04-12 08:33:54.582,2022
14402,"21 km SW of Denali National Park, Alaska",2.6,Terremoto,104,15.9,63.4167,-152.0525,2022-04-12 08:48:48.329,2022
14403,"83 km WSW of San Antonio, Chile",4.4,Terremoto,298,10.0,-33.9868,-72.3752,2022-04-12 08:49:32.846,2022
14404,"2 km W of Fuig, Puerto Rico",2.13,Terremoto,70,7.6,17.989,-66.9416666666667,2022-04-12 09:07:46.450,2022
14405,"296 km SW of Adak, Alaska",4.7,Terremoto,340,10.0,50.1843,-179.9093,2022-04-12 09:15:09.414,2022
14406,"78 km E of Palca, Peru",4.4,Terremoto,298,155.37,-17.7356,-69.2208,2022-04-12 09:36:08.999,2022
14407,"208 km NE of Gisborne, New Zealand",4.4,Terremoto,298,10.0,-37.1867,179.4855,2022-04-12 09:37:55.244,2022
14408,"89 km ESE of António Enes, Mozambique",4.2,Terremoto,271,10.0,-16.4432,40.7183,2022-04-12 09:57:02.844,2022
14409,,2.19,Terremoto,74,7.32,44.3165,-115.1856667,2022-04-12 09:57:34.770,2022
14410,"Ryukyu Islands, Japan",4.9,Terremoto,369,10.0,26.758,126.4379,2022-04-12 10:46:43.755,2022
14411,"16km WSW of Delta, B.C., MX",2.67,Terremoto,110,10.72,32.2803333,-115.3418333,2022-04-12 10:57:05.720,2022
14412,"20 km E of Farkh?r, Afghanistan",4.2,Terremoto,271,169.33,36.5387,70.0785,2022-04-12 11:20:15.526,2022
14413,"126 km WNW of Naha, Japan",4.1,Terremoto,259,10.0,26.702,126.5323,2022-04-12 11:32:07.701,2022
14414,"7 km ESE of Marston, Missouri",2.03,Terremoto,63,8.16,36.4876667,-89.5416667,2022-04-12 11:33:31.170,2022
14415,"20 km W of Sitka, Alaska",2.3,Terremoto,81,6.0,57.076,-135.6668,2022-04-12 11:40:16.874,2022
14416,South Sandwich Islands region,5.0,Terremoto,385,111.8,-55.8582,-28.1365,2022-04-12 11:44:52.373,2022
14417,"21 km W of Sitka, Alaska",2.0,Terremoto,62,5.5,57.058,-135.6841,2022-04-12 11:55:36.467,2022
14418,"57 km S of Whites City, New Mexico",2.4,Terremoto,89,7.699755859,31.65802358,-104.4598808,2022-04-12 12:20:49.575,2022
14419,"295 km ESE of Attu Station, Alaska",4.3,Terremoto,284,35.02,51.6711,177.0692,2022-04-12 12:26:50.784,2022
14420,"21 km SSE of Naalehu, Hawaii",2.45,Terremoto,92,35.63,18.882,-155.514833333333,2022-04-12 12:57:16.470,2022
14421,"56 km SSE of Hengchun, Taiwan",4.6,Terremoto,326,10.0,21.5649,121.0264,2022-04-12 14:02:16.600,2022
14422,"11 km SSW of Batán, Costa Rica",4.0,Terremoto,246,11.33,9.9844,-83.3683,2022-04-12 14:05:06.814,2022
14423,"19 km WNW of Stanley, Idaho",2.11,Terremoto,68,8.79,44.3025,-115.1521667,2022-04-12 14:32:16.700,2022
14424,"129 km S of Sand Point, Alaska",3.1,Terremoto,148,35.0,54.1809,-160.6775,2022-04-12 14:34:09.240,2022
14425,"113 km SSW of Sand Point, Alaska",4.1,Terremoto,259,36.57,54.3406,-160.8632,2022-04-12 14:35:19.854,2022
14426,"198 km NW of Sabang, Indonesia",4.3,Terremoto,284,10.0,7.3693,94.2948,2022-04-12 14:35:47.003,2022
14427,"181 km N of Baukau, Timor Leste",4.0,Terremoto,246,397.89,-6.8359,126.537,2022-04-12 14:43:14.408,2022
14428,"54 km S of Whites City, New Mexico",2.6,Terremoto,104,5.334619141,31.6840665,-104.4149079,2022-04-12 14:58:32.032,2022
14429,"54 km S of Whites City, New Mexico",2.4,Terremoto,89,5.437451172,31.68410204,-104.4095243,2022-04-12 15:13:48.284,2022
14430,"253 km WSW of Adak, Alaska",3.1,Terremoto,148,54.69,51.4262,179.7799,2022-04-12 15:17:41.767,2022
14431,"Andreanof Islands, Aleutian Islands, Alaska",3.6,Terremoto,199,81.92,51.8261,-176.1972,2022-04-12 15:27:07.122,2022
14432,"14km SSW of Fairmead, CA",2.2,Terremoto,74,19.12,36.964,-120.2685,2022-04-12 15:28:54.030,2022
14433,"49 km WNW of Happy Valley, Alaska",2.4,Terremoto,89,88.4,60.0983,-152.5716,2022-04-12 15:34:10.538,2022
14434,"58 km SSW of Nikolski, Alaska",3.6,Terremoto,199,10.0,52.4687,-169.2522,2022-04-12 15:46:34.384,2022
14435,"106 km NNE of Tobelo, Indonesia",4.5,Terremoto,312,96.21,2.6357,128.3209,2022-04-12 15:46:49.329,2022
14436,"61 km SE of Unalaska, Alaska",2.4,Terremoto,89,39.7,53.432,-165.9778,2022-04-12 15:46:55.328,2022
14437,"81 km WSW of San Antonio, Chile",4.6,Terremoto,327,13.18,-33.9627,-72.3708,2022-04-12 16:07:46.682,2022
14438,"66 km S of Katsuura, Japan",4.5,Terremoto,312,53.99,34.5523,140.4059,2022-04-12 16:07:54.334,2022
14439,"1 km ESE of Yauco, Puerto Rico",2.46,Terremoto,93,21.06,18.0303333333333,-66.8416666666667,2022-04-12 16:10:23.910,2022
14440,"28 km NNE of Bondurant, Wyoming",2.05,Terremoto,65,4.03,43.4445,-110.2868333,2022-04-12 16:23:30.570,2022
14441,"218 km WSW of Tual, Indonesia",4.2,Terremoto,271,89.87,-6.7303,131.1086,2022-04-12 17:06:39.406,2022
14442,"2 km WSW of Indios, Puerto Rico",2.15,Terremoto,71,15.0,17.9825,-66.84,2022-04-12 17:17:29.520,2022
14443,Fiji region,4.0,Terremoto,246,507.5,-18.0196,-177.781,2022-04-12 17:23:44.715,2022
14444,"230 km SE of Chiniak, Alaska",3.0,Terremoto,138,10.0,56.3335,-149.299,2022-04-12 17:39:42.175,2022
14445,south of the Fiji Islands,4.4,Terremoto,298,551.56,-23.7943,-179.6429,2022-04-12 17:46:06.388,2022
14446,"47 km W of Aleneva, Alaska",2.4,Terremoto,89,60.9,58.0372,-153.7188,2022-04-12 17:50:31.563,2022
14447,"320 km WSW of Adak, Alaska",4.6,Terremoto,326,49.84,51.2965,178.8816,2022-04-12 17:54:55.517,2022
14448,"Rat Islands, Aleutian Islands, Alaska",3.7,Terremoto,211,34.87,51.2114,178.8196,2022-04-12 17:59:28.464,2022
14449,"Rat Islands, Aleutian Islands, Alaska",4.2,Terremoto,271,35.0,51.1793,178.792,2022-04-12 17:59:39.689,2022
14450,"210 km WSW of Pelican, Alaska",2.4,Terremoto,89,10.0,57.2417,-139.4858,2022-04-12 18:28:05.210,2022
14451,"19 km E of Palianñuñas, Peru",4.3,Terremoto,284,10.0,-12.0491,-75.0118,2022-04-12 18:43:56.304,2022
14452,"5km ENE of Bonadelle Ranchos-Madera Ranchos, CA",2.09,Explosão de mina,67,-0.39,37.0015,-119.8191667,2022-04-12 19:14:36.530,2022
14453,"35 km ENE of Hana, Hawaii",2.32,Terremoto,83,12.52,20.927,-155.7035,2022-04-12 19:16:31.700,2022
14454,"13 km NW of Ashland, Virginia",2.44,Terremoto,110,9.27,37.8521667,-77.571,2022-04-12 19:19:35.870,2022
14455,"216 km W of Hihifo, Tonga",4.4,Terremoto,298,370.35,-16.0688,-175.8187,2022-04-12 19:23:15.110,2022
14456,"53 km NW of Toyah, Texas",2.1,Terremoto,68,7.802587891,31.64391879,-104.2057374,2022-04-12 19:25:02.092,2022
14457,"38 km S of Atka, Alaska",2.5,Terremoto,96,78.82,51.8496,-174.1461,2022-04-12 19:27:19.346,2022
14458,"8km SSW of Calimesa, CA",2.23,Terremoto,77,13.65,33.9198333,-117.0831667,2022-04-12 19:31:03.370,2022
14459,"Rat Islands, Aleutian Islands, Alaska",3.1,Terremoto,148,22.99,51.1844,178.8315,2022-04-12 19:49:52.434,2022
14460,south of the Fiji Islands,4.9,Terremoto,369,127.75,-23.9786,-177.0126,2022-04-12 20:09:44.277,2022
14461,"133 km WSW of Adak, Alaska",2.9,Terremoto,129,28.48,51.2433,-178.2782,2022-04-12 20:13:56.083,2022
14462,"41 km NNW of San Antonio, Puerto Rico",2.98,Terremoto,137,55.02,18.8543333333333,-67.1828333333333,2022-04-12 20:24:48.730,2022
14463,"109 km SSW of Sand Point, Alaska",3.0,Terremoto,138,24.72,54.3739,-160.879,2022-04-12 20:27:40.621,2022
14464,"33 km N of Khorixas, Namibia",5.0,Terremoto,389,10.0,-20.0674,14.953,2022-04-12 20:36:16.102,2022
14465,"7 km ENE of P?hala, Hawaii",2.15,Terremoto,71,34.6199989318848,19.2243328094482,-155.410171508789,2022-04-12 20:39:41.970,2022
14466,"14km WSW of Cantua Creek, CA",2.34,Terremoto,84,17.8,36.4501667,-120.4608333,2022-04-12 20:41:59.640,2022
14467,"108 km W of Kirakira, Solomon Islands",4.6,Terremoto,326,10.0,-10.4644,160.9257,2022-04-12 20:53:43.495,2022
14468,"16 km SSW of Coyanosa, Texas",2.4,Terremoto,89,1.452709961,31.11936631,-103.158878,2022-04-12 21:15:00.955,2022
14469,"15 km SW of Leilani Estates, Hawaii",2.44,Terremoto,92,0.13,19.3545,-155.005666666667,2022-04-12 21:48:59.360,2022
14470,"36 km SE of Atka, Alaska",3.3,Terremoto,168,30.6,51.9667,-173.8196,2022-04-12 22:06:02.139,2022
14471,"0 km WSW of Magas Arriba, Puerto Rico",3.16,Terremoto,154,12.92,18.0138333333333,-66.7761666666667,2022-04-12 22:23:59.250,2022
14472,South Sandwich Islands region,4.4,Terremoto,298,35.0,-59.0109,-25.4597,2022-04-12 22:41:44.073,2022
14473,"229 km WSW of Adak, Alaska",2.9,Terremoto,129,70.83,51.5146,-179.9082,2022-04-12 22:48:43.481,2022
14474,"73 km E of Wiseman, Alaska",2.7,Terremoto,112,5.7,67.3908,-148.3904,2022-04-12 23:07:39.808,2022
14475,Scotia Sea,4.6,Terremoto,326,10.0,-60.2435,-47.748,2022-04-12 23:08:06.220,2022
14476,"29 km SSE of Nelchina, Alaska",2.2,Terremoto,74,18.4,61.755,-146.5383,2022-04-12 23:11:27.335,2022
14477,"260 km ESE of Tadine, New Caledonia",4.5,Terremoto,312,10.0,-22.5518,170.1618,2022-04-13 00:10:18.806,2022
14478,"Rat Islands, Aleutian Islands, Alaska",2.9,Terremoto,129,27.33,51.112,178.7743,2022-04-13 00:31:53.198,2022
14479,"139 km WNW of Naha, Japan",4.1,Terremoto,259,10.0,26.7154,126.3968,2022-04-13 00:48:38.853,2022
14480,"141 km WNW of Naha, Japan",4.6,Terremoto,326,10.0,26.7543,126.3988,2022-04-13 00:49:47.667,2022
14481,"137 km WNW of Naha, Japan",4.4,Terremoto,298,10.0,26.8151,126.4786,2022-04-13 00:57:25.793,2022
14482,"128 km WSW of Nikolski, Alaska",3.0,Terremoto,138,35.0,52.417,-170.5563,2022-04-13 01:04:37.255,2022
14483,"Rat Islands, Aleutian Islands, Alaska",2.6,Terremoto,104,23.74,51.2244,178.8309,2022-04-13 01:10:31.125,2022
14484,"Rat Islands, Aleutian Islands, Alaska",3.1,Terremoto,148,21.7,51.2489,178.7473,2022-04-13 01:12:27.008,2022
14485,"145 km WNW of Naha, Japan",5.6,Terremoto,483,8.0,26.8566,126.4128,2022-04-13 01:22:32.819,2022
14486,"135 km WNW of Naha, Japan",4.7,Terremoto,340,10.0,26.8743,126.536,2022-04-13 01:31:38.296,2022
14487,"5 km S of Indios, Puerto Rico",2.26,Terremoto,79,11.83,17.9408333333333,-66.8118333333333,2022-04-13 01:31:55.430,2022
14488,"3 km SE of Springerton, Illinois",2.57,Terremoto,107,14.52,38.1595,-88.3223333,2022-04-13 01:40:10.130,2022
14489,"206 km SW of Nikolski, Alaska",3.1,Terremoto,148,10.0,51.4235,-170.616,2022-04-13 01:46:34.199,2022
14490,"3 km N of Yaurel, Puerto Rico",2.23,Terremoto,77,4.66,18.0603333333333,-66.0623333333333,2022-04-13 01:53:51.090,2022
14491,"82 km SSE of Ugashik, Alaska",2.1,Terremoto,68,66.3,56.8297,-156.8642,2022-04-13 02:13:44.594,2022
14492,"121 km NW of Clemencia, Colombia",3.9,Terremoto,234,10.0,11.3434,-76.105,2022-04-13 02:23:45.952,2022
14493,"60 km W of Anchor Point, Alaska",2.1,Terremoto,68,104.1,59.8164,-152.8985,2022-04-13 02:29:08.958,2022
14494,"88 km W of Sola, Vanuatu",5.4,Terremoto,449,17.0,-13.7488,166.7471,2022-04-13 02:32:00.543,2022
14495,"1 km SW of P?hala, Hawaii",2.28,Terremoto,80,33.9799995422363,19.1926670074463,-155.490997314453,2022-04-13 02:45:41.120,2022
14496,"126 km WNW of Naha, Japan",4.2,Terremoto,271,10.0,26.8182,126.605,2022-04-13 02:59:04.871,2022
14497,"28 km WSW of Kokopo, Papua New Guinea",6.1,Terremoto,574,149.0,-4.4297,152.0242,2022-04-13 03:00:56.312,2022
14498,"10 km WSW of Acajutla, El Salvador",4.3,Terremoto,284,77.43,13.5577,-89.9163,2022-04-13 03:12:59.039,2022
14499,"Volcano Islands, Japan region",4.5,Terremoto,312,257.21,22.1117,142.7198,2022-04-13 03:19:00.565,2022
14500,"126 km SSE of Perryville, Alaska",2.6,Terremoto,104,27.2,54.8812,-158.2881,2022-04-13 03:34:44.664,2022
14501,"132 km N of Calama, Chile",4.0,Terremoto,246,116.68,-21.2603,-68.8192,2022-04-13 03:40:27.676,2022
14502,"4 km SSE of P?hala, Hawaii",2.07999992,Terremoto,67,33.1199989318848,19.1646671295166,-155.460327148438,2022-04-13 03:40:57.640,2022
14503,"78 km ESE of Arica, Chile",4.3,Terremoto,284,120.36,-18.7045,-69.5906,2022-04-13 03:42:39.681,2022
14504,"4 km SW of Guánica, Puerto Rico",2.04,Terremoto,64,14.67,17.947,-66.9413333333333,2022-04-13 03:54:53.710,2022
14505,south of Africa,4.4,Terremoto,298,10.0,-52.7246,27.8479,2022-04-13 04:09:07.010,2022
14506,"1 km SSW of Tallaboa, Puerto Rico",2.01,Terremoto,62,11.01,17.9841666666667,-66.7231666666667,2022-04-13 04:27:52.560,2022
14507,"49 km SSE of Denali National Park, Alaska",2.2,Terremoto,74,11.9,63.1098,-151.4693,2022-04-13 04:36:02.591,2022
14508,"55 km NW of Toyah, Texas",2.0,Terremoto,62,7.262719727000001,31.65691697,-104.2254725,2022-04-13 04:46:20.772,2022
14509,"143 km NE of Lospalos, Timor Leste",4.3,Terremoto,284,153.06,-7.5251,127.835,2022-04-13 04:54:43.533,2022
14510,"11 km ENE of P?hala, Hawaii",2.1400001,Terremoto,70,33.5800018310547,19.2251663208008,-155.370498657227,2022-04-13 05:17:00.990,2022
14511,"51 km NE of Adak, Alaska",2.5,Terremoto,96,187.7,52.2159,-176.1242,2022-04-13 05:56:12.717,2022
14512,"64 km ESE of King Cove, Alaska",2.0,Terremoto,62,55.2,54.9131,-161.3379,2022-04-13 06:00:08.444,2022
14513,"23 km WNW of Zeribet el Oued, Algeria",4.2,Terremoto,271,10.0,34.7454,6.2619,2022-04-13 06:03:24.909,2022
14514,"130 km WNW of Naha, Japan",4.6,Terremoto,326,10.0,26.7294,126.51,2022-04-13 06:14:39.456,2022
14515,"54 km NW of Toyah, Texas",2.0,Terremoto,62,7.005639647999999,31.64636056,-104.2227063,2022-04-13 06:26:03.661,2022
14516,"148 km N of Nago, Japan",4.1,Terremoto,259,40.15,27.9545,127.8901,2022-04-13 06:31:23.347,2022
14517,"82 km W of San Antonio de los Cobres, Argentina",4.4,Terremoto,298,168.13,-24.3002,-67.1264,2022-04-13 06:54:03.626,2022
14518,"275 km SSE of Chiniak, Alaska",2.2,Terremoto,74,10.0,55.5301,-149.8679,2022-04-13 07:10:20.663,2022
14519,"82 km NW of Kandrian, Papua New Guinea",4.2,Terremoto,271,137.8,-5.7135,148.9839,2022-04-13 07:11:41.324,2022
14520,"52 km E of Pedro Bay, Alaska",2.8,Terremoto,121,103.4,59.7311,-153.1826,2022-04-13 07:29:54.038,2022
14521,"20 km W of Tanana, Alaska",2.0,Terremoto,62,9.6,65.1812,-152.5133,2022-04-13 07:55:02.913,2022
14522,"23 km NNE of False Pass, Alaska",2.8,Terremoto,121,164.24,55.0462,-163.2716,2022-04-13 07:56:45.826,2022
14523,"64 km NE of Punta Cana, Dominican Republic",3.23,Terremoto,161,41.23,18.9446666666667,-67.922,2022-04-13 08:00:32.840,2022
14524,"48 km N of Valdez, Alaska",2.1,Terremoto,68,26.4,61.563,-146.3693,2022-04-13 08:14:09.119,2022
14525,"Rat Islands, Aleutian Islands, Alaska",3.1,Terremoto,148,10.0,51.1432,178.5652,2022-04-13 08:14:21.528,2022
14526,"Rat Islands, Aleutian Islands, Alaska",2.8,Terremoto,121,27.37,50.1192,179.9054,2022-04-13 08:19:20.895,2022
14527,"27 km E of Honaunau-Napoopoo, Hawaii",2.06,Terremoto,65,-1.64,19.4616666666667,-155.6045,2022-04-13 08:23:00.760,2022
14528,"113 km NW of Alatna, Alaska",2.1,Terremoto,68,9.7,67.3969,-154.1722,2022-04-13 09:09:37.734,2022
14529,"33 km NE of Barcelona, Philippines",4.4,Terremoto,298,66.51,8.3598,126.663,2022-04-13 09:09:55.077,2022
14530,"Izu Islands, Japan region",4.1,Terremoto,259,467.85,30.5605,137.9232,2022-04-13 09:31:37.013,2022
14531,"2 km SW of Indios, Puerto Rico",2.17,Terremoto,72,16.02,17.9771666666667,-66.8378333333333,2022-04-13 10:06:20.220,2022
14532,"Andreanof Islands, Aleutian Islands, Alaska",2.7,Terremoto,112,29.01,50.4927,-179.8961,2022-04-13 10:17:01.629,2022
14533,"24 km N of Dorado, Puerto Rico",3.58,Terremoto,197,100.0,18.6718,-66.224,2022-04-13 10:17:02.460,2022
14534,"81 km SE of Chignik, Alaska",2.7,Terremoto,112,37.6,55.766,-157.4886,2022-04-13 10:20:38.173,2022
14535,,4.4,Terremoto,298,574.68,-22.4889,-179.4429,2022-04-13 10:29:09.463,2022
14536,"10 km S of Guánica, Puerto Rico",2.14,Terremoto,70,11.48,17.8823333333333,-66.9256666666667,2022-04-13 10:44:23.920,2022
14537,"60 km WNW of Cabra, Philippines",4.4,Terremoto,298,10.0,14.0513,119.5189,2022-04-13 10:53:37.063,2022
14538,southeast of Easter Island,5.4,Terremoto,449,10.0,-35.8531,-102.115,2022-04-13 11:14:02.881,2022
14539,"275 km W of Adak, Alaska",2.5,Terremoto,96,73.9,51.6048,179.3939,2022-04-13 11:21:36.291,2022
14540,Macquarie Island region,4.3,Terremoto,284,10.0,-59.9606,160.751,2022-04-13 11:39:37.962,2022
14541,"281 km ENE of Lospalos, Timor Leste",4.1,Terremoto,259,123.71,-7.3383,129.2612,2022-04-13 12:19:30.494,2022
14542,"294 km WSW of Tual, Indonesia",4.2,Terremoto,271,161.81,-6.3223,130.1803,2022-04-13 12:24:56.756,2022
14543,,2.9,Terremoto,129,10.0,50.1083,179.9228,2022-04-13 12:31:27.213,2022
14544,"142 km WNW of Naha, Japan",4.5,Terremoto,312,10.0,26.7738,126.3955,2022-04-13 12:31:28.470,2022
14545,"118 km E of Chignik, Alaska",2.3,Terremoto,81,66.7,56.1487,-156.5038,2022-04-13 12:44:24.498,2022
14546,"3km NNW of Palomar Observatory, CA",2.01,Terremoto,62,5.02,33.3768333,-116.8796667,2022-04-13 13:03:16.430,2022
14547,"15 km ENE of Zapatoca, Colombia",4.1,Terremoto,259,138.53,6.8718,-73.1367,2022-04-13 13:18:37.131,2022
14548,"79 km SSE of Sand Point, Alaska",4.5,Terremoto,312,30.86,54.741,-159.8051,2022-04-13 14:23:07.601,2022
14549,"73 km S of False Pass, Alaska",2.1,Terremoto,68,23.8,54.1977,-163.4943,2022-04-13 14:33:16.752,2022
14550,"240 km SE of Chiniak, Alaska",2.6,Terremoto,104,10.0,56.3567,-149.0579,2022-04-13 15:35:06.824,2022
14551,"Kermadec Islands, New Zealand",4.5,Terremoto,312,95.63,-30.5956,-178.3064,2022-04-13 15:39:26.091,2022
14552,"39 km SE of King Cove, Alaska",2.6,Terremoto,104,86.51,54.822,-161.8722,2022-04-13 16:02:42.853,2022
